,AvgRequestNo,AvgTimeBetwReq,AvgTimeBetwRespReq,AvgDataRate,AvgPacketNo,AvgPacketSize,AvgConcurrentReq,MaxReq,AvgDuration,Class
0,0.000988906001608,0.000836766616745,0.0,1.78035450371e-05,0.0188280581288,0.182997783924,0.0404626023571,0.593991002603,0.782108114977,slowloris
1,0.000579412320773,0.0028210942107,0.0,1.28758293505e-05,0.0145483995831,0.141130677928,0.0334771563113,0.521471088695,0.840719551944,slowloris
2,0.000406359823331,0.00295346241568,0.0,1.08943652367e-05,0.0121777214616,0.118058967761,0.0326830957102,0.486978126082,0.864690126586,slowloris
3,0.000917667531854,0.00156494019774,0.0,2.15358742808e-05,0.0172334851745,0.184555263962,0.157087452754,0.82554184743,0.509355730552,slowloris
4,0.00147646941148,0.00111504200346,0.0,3.07597794059e-05,0.0218266268034,0.224896282154,0.283544928221,0.885625315395,0.290192885545,slowloris
5,0.000981909124345,0.0009917577615,0.0,2.36367291718e-05,0.0165614682397,0.172841612341,0.274252044262,0.883422752796,0.337934316969,slowloris
6,0.000756325556418,0.00093824796197,0.0,1.93713672579e-05,0.0140484524288,0.145727426948,0.233532781328,0.907085327686,0.318156178077,slowloris
7,0.00144977114594,0.000711705835279,0.0,3.14286052616e-05,0.0199368878216,0.198249614338,0.401576469165,0.869862687563,0.205845198552,slowloris
8,0.000749161406868,0.000495248987594,0.0,1.91632014547e-05,0.0120171238622,0.118761545615,0.375243031584,0.898873918233,0.192272784095,slowloris
9,0.00293226093094,0.00137518440388,0.0,6.39620652966e-05,0.0416193163627,0.385125589224,0.747580623929,0.159905163242,0.51525641107,slowloris
10,0.0009650785998,0.000485961564438,0.0,2.32713988604e-05,0.0145836381035,0.137358747321,0.436500259519,0.86857073982,0.189660531807,slowloris
11,0.00144677244761,0.00070271804598,0.0,3.12543176835e-05,0.0201418954413,0.19572159476,0.372714795802,0.868063468563,0.262362857488,slowloris
12,0.000978880574378,0.000523354822041,0.0,2.3561676845e-05,0.0150444876606,0.141173713763,0.403633658051,0.881063915961,0.201615126792,slowloris
13,0.000887983726292,0.000444315236681,0.0,2.19894003597e-05,0.0135338291743,0.130726338392,0.403378734176,0.887983726292,0.177473863315,slowloris
14,0.000982945562021,0.000510933546278,0.0,2.40605825117e-05,0.0150357410772,0.140543523764,0.39778087271,0.8845802394,0.198263445881,slowloris
15,0.00144905853867,0.000655387363257,0.0,3.21363788818e-05,0.0203803071891,0.189730259429,0.381707143891,0.869629889136,0.248249982122,slowloris
16,0.000970416927214,0.000480093827659,0.0,2.3868301091e-05,0.0145248841411,0.137157487341,0.427242589529,0.873579819931,0.187876945208,slowloris
17,0.0014148078547,0.000563426946547,0.0,3.120244166e-05,0.0196085058375,0.177928803322,0.446794002619,0.848706413153,0.219150794749,slowloris
18,0.000980134213833,0.000471321370587,0.0,2.41016609959e-05,0.0148385892865,0.135222369018,0.410486100271,0.882388588683,0.185432154287,slowloris
